image_path,label,subject_id
data/processed/nitk/right_264a.jpg,right,nitk
data/processed/nitk/right_517__.jpg,right,nitk
data/processed/nitk/right_625.jpg,right,nitk
data/processed/nitk/right_569o.jpg,right,nitk
data/processed/nitk/right_396_3_.jpg,right,nitk
data/processed/nitk/right_827a (2).jpg,right,nitk
data/processed/nitk/right_376a.jpg,right,nitk
data/processed/nitk/right_667_.jpg,right,nitk
data/processed/nitk/right_image_20.jpg,right,nitk
data/processed/nitk/right_399a.jpg,right,nitk
data/processed/nitk/right_688_.jpg,right,nitk
data/processed/nitk/right_302o.jpg,right,nitk
data/processed/nitk/right_288_3_.jpg,right,nitk
data/processed/nitk/right_392_4_.jpg,right,nitk
data/processed/nitk/right_427.jpg,right,nitk
data/processed/nitk/right_433.jpg,right,nitk
data/processed/nitk/right_671_.jpg,right,nitk
data/processed/nitk/right_360a.jpg,right,nitk
data/processed/nitk/right_314o.jpg,right,nitk
data/processed/nitk/right_197o.jpg,right,nitk
data/processed/nitk/right_384_3_.jpg,right,nitk
data/processed/nitk/right_419a.jpg,right,nitk
data/processed/nitk/right_108_.jpg,right,nitk
data/processed/nitk/right_178o.jpg,right,nitk
data/processed/nitk/right_767a.jpg,right,nitk
data/processed/nitk/right_337a.jpg,right,nitk
data/processed/nitk/right_272a.jpg,right,nitk
data/processed/nitk/right_788a.jpg,right,nitk
data/processed/nitk/right_858a.jpg,right,nitk
data/processed/nitk/right_242__.jpg,right,nitk
data/processed/nitk/right_380_4_.jpg,right,nitk
data/processed/nitk/right_819a (2).jpg,right,nitk
data/processed/nitk/right_338o.jpg,right,nitk
data/processed/nitk/right_484_4_.jpg,right,nitk
data/processed/nitk/right_1050a.jpg,right,nitk
data/processed/nitk/right_154o.jpg,right,nitk
data/processed/nitk/right_435a.jpg,right,nitk
data/processed/nitk/right_966a.jpg,right,nitk
data/processed/nitk/right_78a.jpg,right,nitk
data/processed/nitk/right_441o.jpg,right,nitk
data/processed/nitk/right_911a (2).jpg,right,nitk
data/processed/nitk/right_383_1_.jpg,right,nitk
data/processed/nitk/right_283_1_.jpg,right,nitk
data/processed/nitk/right_553o.jpg,right,nitk
data/processed/nitk/right_1007a.jpg,right,nitk
data/processed/nitk/right_416o.jpg,right,nitk
data/processed/nitk/right_177a.jpg,right,nitk
data/processed/nitk/right_874a.jpg,right,nitk
data/processed/nitk/right_270__ (2).jpg,right,nitk
data/processed/nitk/right_286_2_.jpg,right,nitk
data/processed/nitk/right_426.jpg,right,nitk
data/processed/nitk/right_396o.jpg,right,nitk
data/processed/nitk/right_533__.jpg,right,nitk
data/processed/nitk/right_image_21.jpg,right,nitk
data/processed/nitk/right_862a.jpg,right,nitk
data/processed/nitk/right_161a.jpg,right,nitk
data/processed/nitk/right_850a (2).jpg,right,nitk
data/processed/nitk/right_284o.jpg,right,nitk
data/processed/nitk/right_624.jpg,right,nitk
data/processed/nitk/right_291_1_.jpg,right,nitk
data/processed/nitk/right_5a.jpg,right,nitk
data/processed/nitk/right_512o.jpg,right,nitk
data/processed/nitk/right_1046a.jpg,right,nitk
data/processed/nitk/right_136a.jpg,right,nitk
data/processed/nitk/right_422_4_.jpg,right,nitk
data/processed/nitk/right_19a.jpg,right,nitk
data/processed/nitk/right_420o.jpg,right,nitk
data/processed/nitk/right_259__.jpg,right,nitk
data/processed/nitk/right_332_2_.jpg,right,nitk
data/processed/nitk/right_565o.jpg,right,nitk
data/processed/nitk/right_145_.jpg,right,nitk
data/processed/nitk/right_369_3_.jpg,right,nitk
data/processed/nitk/right_632.jpg,right,nitk
data/processed/nitk/right_268a.jpg,right,nitk
data/processed/nitk/right_417_1_.jpg,right,nitk
data/processed/nitk/right_314_3_.jpg,right,nitk
data/processed/nitk/right_626.jpg,right,nitk
data/processed/nitk/right_792a.jpg,right,nitk
data/processed/nitk/right_225_1_.jpg,right,nitk
data/processed/nitk/right_image_23.jpg,right,nitk
data/processed/nitk/right_image_37.jpg,right,nitk
data/processed/nitk/right_325_1_.jpg,right,nitk
data/processed/nitk/right_377_3_.jpg,right,nitk
data/processed/nitk/right_426_3_.jpg,right,nitk
data/processed/nitk/right_950a.jpg,right,nitk
data/processed/nitk/right_112_.jpg,right,nitk
data/processed/nitk/right_403a.jpg,right,nitk
data/processed/nitk/right_364_7_.jpg,right,nitk
data/processed/nitk/right_162o.jpg,right,nitk
data/processed/nitk/right_498o.jpg,right,nitk
data/processed/nitk/right_1066a.jpg,right,nitk
data/processed/nitk/right_865a (2).jpg,right,nitk
data/processed/nitk/right_258_1_.jpg,right,nitk
data/processed/nitk/right_409_1_.jpg,right,nitk
data/processed/nitk/right_251_2_.jpg,right,nitk
data/processed/nitk/right_864a (2).jpg,right,nitk
data/processed/nitk/right_310_4_.jpg,right,nitk
data/processed/nitk/right_395a.jpg,right,nitk
data/processed/nitk/right_684_.jpg,right,nitk
data/processed/nitk/right_430.jpg,right,nitk
data/processed/nitk/right_424.jpg,right,nitk
data/processed/nitk/right_319_7_.jpg,right,nitk
data/processed/nitk/right_368_7_.jpg,right,nitk
data/processed/nitk/right_100a.jpg,right,nitk
data/processed/nitk/right_430_4_.jpg,right,nitk
data/processed/nitk/right_361_4_.jpg,right,nitk
data/processed/nitk/right_329_1_.jpg,right,nitk
data/processed/nitk/right_1070a.jpg,right,nitk
data/processed/nitk/right_220_2_.jpg,right,nitk
data/processed/nitk/right_174o.jpg,right,nitk
data/processed/nitk/right_415a.jpg,right,nitk
data/processed/nitk/right_524o.jpg,right,nitk
data/processed/nitk/right_229_1_.jpg,right,nitk
data/processed/nitk/right_315_7_.jpg,right,nitk
data/processed/nitk/right_405_1_.jpg,right,nitk
data/processed/nitk/right_306_3_.jpg,right,nitk
data/processed/nitk/right_692_.jpg,right,nitk
data/processed/nitk/right_318o.jpg,right,nitk
data/processed/nitk/right_436o.jpg,right,nitk
data/processed/nitk/right_466_1_.jpg,right,nitk
data/processed/nitk/right_157a.jpg,right,nitk
data/processed/nitk/right_237_1_.jpg,right,nitk
data/processed/nitk/right_376_7_.jpg,right,nitk
data/processed/nitk/right_442a.jpg,right,nitk
data/processed/nitk/right_573o.jpg,right,nitk
data/processed/nitk/right_1027a.jpg,right,nitk
data/processed/nitk/right_318_3_.jpg,right,nitk
data/processed/nitk/right_264__.jpg,right,nitk
data/processed/nitk/right_302_4_.jpg,right,nitk
data/processed/nitk/right_216_2_.jpg,right,nitk
data/processed/nitk/right_508o.jpg,right,nitk
data/processed/nitk/right_128_.jpg,right,nitk
data/processed/nitk/right_158o.jpg,right,nitk
data/processed/nitk/right_985a.jpg,right,nitk
data/processed/nitk/right_74a.jpg,right,nitk
data/processed/nitk/right_357_4_.jpg,right,nitk
data/processed/nitk/right_205a.jpg,right,nitk
data/processed/nitk/right_330_3_.jpg,right,nitk
data/processed/nitk/right_433_1_.jpg,right,nitk
data/processed/nitk/right_362_1_.jpg,right,nitk
data/processed/nitk/right_262_1_.jpg,right,nitk
data/processed/nitk/right_323_7_.jpg,right,nitk
data/processed/nitk/right_472_7_.jpg,right,nitk
data/processed/nitk/right_572_7_.jpg,right,nitk
data/processed/nitk/right_528__.jpg,right,nitk
data/processed/nitk/right_269__ (2).jpg,right,nitk
data/processed/nitk/right_194a.jpg,right,nitk
data/processed/nitk/right_411_7_.jpg,right,nitk
data/processed/nitk/right_511_7_.jpg,right,nitk
data/processed/nitk/right_418_4_.jpg,right,nitk
data/processed/nitk/right_878a.jpg,right,nitk
data/processed/nitk/right_208_2_.jpg,right,nitk
data/processed/nitk/right_450_1_.jpg,right,nitk
data/processed/nitk/right_301_1_.jpg,right,nitk
data/processed/nitk/right_23a.jpg,right,nitk
data/processed/nitk/right_240__.jpg,right,nitk
data/processed/nitk/right_363o.jpg,right,nitk
data/processed/nitk/right_465_4_.jpg,right,nitk
data/processed/nitk/right_275_2_.jpg,right,nitk
data/processed/nitk/right_375_2_.jpg,right,nitk
data/processed/nitk/right_280__.jpg,right,nitk
data/processed/nitk/right_304_2_.jpg,right,nitk
data/processed/nitk/right_425.jpg,right,nitk
data/processed/nitk/right_204_2_.jpg,right,nitk
data/processed/nitk/right_169_.jpg,right,nitk
data/processed/nitk/right_182a.jpg,right,nitk
data/processed/nitk/right_881a (2).jpg,right,nitk
data/processed/nitk/right_431.jpg,right,nitk
data/processed/nitk/right_375o.jpg,right,nitk
data/processed/nitk/right_322_3_.jpg,right,nitk
data/processed/nitk/right_421_1_.jpg,right,nitk
data/processed/nitk/right_338_4_.jpg,right,nitk
data/processed/nitk/right_301a.jpg,right,nitk
data/processed/nitk/right_403_7_.jpg,right,nitk
data/processed/nitk/right_839a.jpg,right,nitk
data/processed/nitk/right_410_3_.jpg,right,nitk
data/processed/nitk/right_313_1_.jpg,right,nitk
data/processed/nitk/right_477_4_.jpg,right,nitk
data/processed/nitk/right_326_4_.jpg,right,nitk
data/processed/nitk/right_322o.jpg,right,nitk
data/processed/nitk/right_267o.jpg,right,nitk
data/processed/nitk/right_356a.jpg,right,nitk
data/processed/nitk/right_647_.jpg,right,nitk
data/processed/nitk/right_374_7_.jpg,right,nitk
data/processed/nitk/right_212a.jpg,right,nitk
data/processed/nitk/right_335_1_.jpg,right,nitk
data/processed/nitk/right_357a.jpg,right,nitk
data/processed/nitk/right_266o.jpg,right,nitk
data/processed/nitk/right_309_7_.jpg,right,nitk
data/processed/nitk/right_451_4_.jpg,right,nitk
data/processed/nitk/right_300_4_.jpg,right,nitk
data/processed/nitk/right_838a.jpg,right,nitk
data/processed/nitk/right_419_1_.jpg,right,nitk
data/processed/nitk/right_241_2_.jpg,right,nitk
data/processed/nitk/right_992a.jpg,right,nitk
data/processed/nitk/right_248_1_.jpg,right,nitk
data/processed/nitk/right_245a.jpg,right,nitk
data/processed/nitk/right_222_2_.jpg,right,nitk
data/processed/nitk/right_374o.jpg,right,nitk
data/processed/nitk/right_878a (2).jpg,right,nitk
data/processed/nitk/right_300a.jpg,right,nitk
data/processed/nitk/right_231o.jpg,right,nitk
data/processed/nitk/right_879a (2).jpg,right,nitk
data/processed/nitk/right_363_4_.jpg,right,nitk
data/processed/nitk/right_image_32.jpg,right,nitk
data/processed/nitk/right_356_1_.jpg,right,nitk
data/processed/nitk/right_407_1_.jpg,right,nitk
data/processed/nitk/right_304_3_.jpg,right,nitk
data/processed/nitk/right_183a.jpg,right,nitk
data/processed/nitk/right_227o.jpg,right,nitk
data/processed/nitk/right_195a.jpg,right,nitk
data/processed/nitk/right_443_4_.jpg,right,nitk
data/processed/nitk/right_554__.jpg,right,nitk
data/processed/nitk/right_204a.jpg,right,nitk
data/processed/nitk/right_511__.jpg,right,nitk
data/processed/nitk/right_339_1_.jpg,right,nitk
data/processed/nitk/right_230_2_.jpg,right,nitk
data/processed/nitk/right_420_4_.jpg,right,nitk
data/processed/nitk/right_650_.jpg,right,nitk
data/processed/nitk/right_279__.jpg,right,nitk
data/processed/nitk/right_284__.jpg,right,nitk
data/processed/nitk/right_244_1_.jpg,right,nitk
data/processed/nitk/right_438a.jpg,right,nitk
data/processed/nitk/right_415_1_.jpg,right,nitk
data/processed/nitk/right_159o.jpg,right,nitk
data/processed/nitk/right_344_1_.jpg,right,nitk
data/processed/nitk/right_305_7_.jpg,right,nitk
data/processed/nitk/right_75a.jpg,right,nitk
data/processed/nitk/right_305__.jpg,right,nitk
data/processed/nitk/right_318_2_.jpg,right,nitk
data/processed/nitk/right_218_2_.jpg,right,nitk
data/processed/nitk/right_412_3_.jpg,right,nitk
data/processed/nitk/right_343_3_.jpg,right,nitk
data/processed/nitk/right_501_7_.jpg,right,nitk
data/processed/nitk/right_785a.jpg,right,nitk
data/processed/nitk/right_408_4_.jpg,right,nitk
data/processed/nitk/right_359_4_.jpg,right,nitk
data/processed/nitk/right_437o.jpg,right,nitk
data/processed/nitk/right_365_2_.jpg,right,nitk
data/processed/nitk/right_265_2_.jpg,right,nitk
data/processed/nitk/right_855a.jpg,right,nitk
data/processed/nitk/right_324_4_.jpg,right,nitk
data/processed/nitk/right_572o.jpg,right,nitk
data/processed/nitk/right_382a.jpg,right,nitk
data/processed/nitk/right_228a.jpg,right,nitk
data/processed/nitk/right_319o.jpg,right,nitk
data/processed/nitk/right_802a.jpg,right,nitk
data/processed/nitk/right_846a (2).jpg,right,nitk
data/processed/nitk/right_847a (2).jpg,right,nitk
data/processed/nitk/right_272_1_.jpg,right,nitk
data/processed/nitk/right_570__.jpg,right,nitk
data/processed/nitk/right_1071a.jpg,right,nitk
data/processed/nitk/right_175o.jpg,right,nitk
data/processed/nitk/right_535__.jpg,right,nitk
data/processed/nitk/right_414a.jpg,right,nitk
data/processed/nitk/right_105_.jpg,right,nitk
data/processed/nitk/right_372_1_.jpg,right,nitk
data/processed/nitk/right_423_1_.jpg,right,nitk
data/processed/nitk/right_351_3_.jpg,right,nitk
data/processed/nitk/right_452_1_.jpg,right,nitk
data/processed/nitk/right_260__.jpg,right,nitk
data/processed/nitk/right_408.jpg,right,nitk
data/processed/nitk/right_907a (2).jpg,right,nitk
data/processed/nitk/right_413_7_.jpg,right,nitk
data/processed/nitk/right_434.jpg,right,nitk
data/processed/nitk/right_906a (2).jpg,right,nitk
data/processed/nitk/right_277_2_.jpg,right,nitk
data/processed/nitk/right_image_33.jpg,right,nitk
data/processed/nitk/right_117a.jpg,right,nitk
data/processed/nitk/right_image_27.jpg,right,nitk
data/processed/nitk/right_377_2_.jpg,right,nitk
data/processed/nitk/right_814a.jpg,right,nitk
data/processed/nitk/right_402a.jpg,right,nitk
data/processed/nitk/right_336_4_.jpg,right,nitk
data/processed/nitk/right_355_4_.jpg,right,nitk
data/processed/nitk/right_404_4_.jpg,right,nitk
data/processed/nitk/right_622.jpg,right,nitk
data/processed/nitk/right_214_2_.jpg,right,nitk
data/processed/nitk/right_358o.jpg,right,nitk
data/processed/nitk/right_314_2_.jpg,right,nitk
data/processed/nitk/right_321_7_.jpg,right,nitk
data/processed/nitk/right_470_7_.jpg,right,nitk
data/processed/nitk/right_140a.jpg,right,nitk
data/processed/nitk/right_328_4_.jpg,right,nitk
data/processed/nitk/right_1030a.jpg,right,nitk
data/processed/nitk/right_332_3_.jpg,right,nitk
data/processed/nitk/right_360_1_.jpg,right,nitk
data/processed/nitk/right_564o.jpg,right,nitk
data/processed/nitk/right_906a.jpg,right,nitk
data/processed/nitk/right_133_.jpg,right,nitk
data/processed/nitk/right_143o.jpg,right,nitk
data/processed/nitk/right_1047a.jpg,right,nitk
data/processed/nitk/right_456o.jpg,right,nitk
data/processed/nitk/right_137a.jpg,right,nitk
data/processed/nitk/right_285o.jpg,right,nitk
data/processed/nitk/right_620.jpg,right,nitk
data/processed/nitk/right_634.jpg,right,nitk
data/processed/nitk/right_398_3_.jpg,right,nitk
data/processed/nitk/right_298_3_.jpg,right,nitk
data/processed/nitk/right_262__.jpg,right,nitk
data/processed/nitk/right_164_.jpg,right,nitk
data/processed/nitk/right_544o.jpg,right,nitk
data/processed/nitk/right_933a (2).jpg,right,nitk
data/processed/nitk/right_926a.jpg,right,nitk
data/processed/nitk/right_image_19.jpg,right,nitk
data/processed/nitk/right_932a (2).jpg,right,nitk
data/processed/nitk/right_image_31.jpg,right,nitk
data/processed/nitk/right_160a.jpg,right,nitk
data/processed/nitk/right_401o.jpg,right,nitk
data/processed/nitk/right_422.jpg,right,nitk
data/processed/nitk/right_386_3_.jpg,right,nitk
data/processed/nitk/right_378o.jpg,right,nitk
data/processed/nitk/right_395_7_.jpg,right,nitk
data/processed/nitk/right_295_7_.jpg,right,nitk
data/processed/nitk/right_552o.jpg,right,nitk
data/processed/nitk/right_172_.jpg,right,nitk
data/processed/nitk/right_199a.jpg,right,nitk
data/processed/nitk/right_417o.jpg,right,nitk
data/processed/nitk/right_176a.jpg,right,nitk
data/processed/nitk/right_390_4_.jpg,right,nitk
data/processed/nitk/right_399_7_.jpg,right,nitk
data/processed/nitk/right_307__.jpg,right,nitk
data/processed/nitk/right_872a (2).jpg,right,nitk
data/processed/nitk/right_381o.jpg,right,nitk
data/processed/nitk/right_572__.jpg,right,nitk
data/processed/nitk/right_1051a.jpg,right,nitk
data/processed/nitk/right_155o.jpg,right,nitk
data/processed/nitk/right_537__.jpg,right,nitk
data/processed/nitk/right_505o.jpg,right,nitk
data/processed/nitk/right_967a.jpg,right,nitk
data/processed/nitk/right_822a.jpg,right,nitk
data/processed/nitk/right_79a.jpg,right,nitk
data/processed/nitk/right_294_3_.jpg,right,nitk
data/processed/nitk/right_293o.jpg,right,nitk
data/processed/nitk/right_394_3_.jpg,right,nitk
data/processed/nitk/right_339o.jpg,right,nitk
data/processed/nitk/right_387_7_.jpg,right,nitk
data/processed/nitk/right_293_1_.jpg,right,nitk
data/processed/nitk/right_483_7_.jpg,right,nitk
data/processed/nitk/right_342o.jpg,right,nitk
data/processed/nitk/right_286__.jpg,right,nitk
data/processed/nitk/right_897a (2).jpg,right,nitk
data/processed/nitk/right_529o.jpg,right,nitk
data/processed/nitk/right_231.jpg,right,nitk
data/processed/nitk/right_179o.jpg,right,nitk
data/processed/nitk/right_284_2_.jpg,right,nitk
data/processed/nitk/right_670_.jpg,right,nitk
data/processed/nitk/right_361a.jpg,right,nitk
data/processed/nitk/right_315o.jpg,right,nitk
data/processed/nitk/right_224a.jpg,right,nitk
data/processed/nitk/right_818a.jpg,right,nitk
data/processed/nitk/right_381_1_.jpg,right,nitk
data/processed/nitk/right_388_2_.jpg,right,nitk
data/processed/nitk/right_180o.jpg,right,nitk
data/processed/nitk/right_495o.jpg,right,nitk
data/processed/nitk/right_287__ (2).jpg,right,nitk
data/processed/nitk/right_image_24.jpg,right,nitk
data/processed/nitk/right_377a.jpg,right,nitk
data/processed/nitk/right_246o.jpg,right,nitk
data/processed/nitk/right_689_.jpg,right,nitk
data/processed/nitk/right_232a.jpg,right,nitk
data/processed/nitk/right_609.jpg,right,nitk
data/processed/nitk/right_944a (2).jpg,right,nitk
data/processed/nitk/right_945a (2).jpg,right,nitk
data/processed/nitk/right_296_2_.jpg,right,nitk
data/processed/nitk/right_635.jpg,right,nitk
data/processed/nitk/right_396_2_.jpg,right,nitk
data/processed/nitk/right_211o.jpg,right,nitk
data/processed/nitk/right_354o.jpg,right,nitk
data/processed/nitk/center_134a.jpg,center,nitk
data/processed/nitk/center_1048_2_.jpg,center,nitk
data/processed/nitk/center_1041_1_.jpg,center,nitk
data/processed/nitk/center_142p.jpg,center,nitk
data/processed/nitk/center_1947a.jpg,center,nitk
data/processed/nitk/center_68_.jpg,center,nitk
data/processed/nitk/center_492_1_.jpg,center,nitk
data/processed/nitk/center_174_1_.jpg,center,nitk
data/processed/nitk/center_126_3_.jpg,center,nitk
data/processed/nitk/center_67_3_.jpg,center,nitk
data/processed/nitk/center_908__.jpg,center,nitk
data/processed/nitk/center_image_150.jpg,center,nitk
data/processed/nitk/center_image_144.jpg,center,nitk
data/processed/nitk/center_188_.jpg,center,nitk
data/processed/nitk/center_1056_2_.jpg,center,nitk
data/processed/nitk/center_image_15.jpg,center,nitk
data/processed/nitk/center_860a.jpg,center,nitk
data/processed/nitk/center_1910a.jpg,center,nitk
data/processed/nitk/center_145_3_.jpg,center,nitk
data/processed/nitk/center_115p.jpg,center,nitk
data/processed/nitk/center_image_29.jpg,center,nitk
data/processed/nitk/center_443o (2).jpg,center,nitk
data/processed/nitk/center_41_1_ (2).jpg,center,nitk
data/processed/nitk/center_1022_1_.jpg,center,nitk
data/processed/nitk/center_138_3_.jpg,center,nitk
data/processed/nitk/center_876a.jpg,center,nitk
data/processed/nitk/center_599.jpg,center,nitk
data/processed/nitk/center_53_2_.jpg,center,nitk
data/processed/nitk/center_149_3_.jpg,center,nitk
data/processed/nitk/center_498o (2).jpg,center,nitk
data/processed/nitk/center_175a.jpg,center,nitk
data/processed/nitk/center_1053_1_.jpg,center,nitk
data/processed/nitk/center_899a.jpg,center,nitk
data/processed/nitk/center_103p.jpg,center,nitk
data/processed/nitk/center_933a.jpg,center,nitk
data/processed/nitk/center_2629a.jpg,center,nitk
data/processed/nitk/center_1906a.jpg,center,nitk
data/processed/nitk/center_608_.jpg,center,nitk
data/processed/nitk/center_228.jpg,center,nitk
data/processed/nitk/center_503o (2).jpg,center,nitk
data/processed/nitk/center_502o (2).jpg,center,nitk
data/processed/nitk/center_89_1_ (2).jpg,center,nitk
data/processed/nitk/center_1027_2_.jpg,center,nitk
data/processed/nitk/center_970__.jpg,center,nitk
data/processed/nitk/center_95a.jpg,center,nitk
data/processed/nitk/center_154p.jpg,center,nitk
data/processed/nitk/center_935__.jpg,center,nitk
data/processed/nitk/center_41 (2).jpg,center,nitk
data/processed/nitk/center_1030_1_.jpg,center,nitk
data/processed/nitk/center_23a (2).jpg,center,nitk
data/processed/nitk/center_2557a.jpg,center,nitk
data/processed/nitk/center_1039_2_.jpg,center,nitk
data/processed/nitk/center_770.jpg,center,nitk
data/processed/nitk/center_171_2_.jpg,center,nitk
data/processed/nitk/center_178_1_.jpg,center,nitk
data/processed/nitk/center_764.jpg,center,nitk
data/processed/nitk/center_5a (2).jpg,center,nitk
data/processed/nitk/center_1880a.jpg,center,nitk
data/processed/nitk/center_77p.jpg,center,nitk
data/processed/nitk/center_771.jpg,center,nitk
data/processed/nitk/center_4a (2).jpg,center,nitk
data/processed/nitk/center_555a (2).jpg,center,nitk
data/processed/nitk/center_98p.jpg,center,nitk
data/processed/nitk/center_1018_1_.jpg,center,nitk
data/processed/nitk/center_1615a.jpg,center,nitk
data/processed/nitk/center_11_1_.jpg,center,nitk
data/processed/nitk/center_349 (2).jpg,center,nitk
data/processed/nitk/center_150_1_.jpg,center,nitk
data/processed/nitk/center_161_3_.jpg,center,nitk
data/processed/nitk/center_573.jpg,center,nitk
data/processed/nitk/center_948a.jpg,center,nitk
data/processed/nitk/center_52_.jpg,center,nitk
data/processed/nitk/center_229.jpg,center,nitk
data/processed/nitk/center_954__.jpg,center,nitk
data/processed/nitk/center_583__.jpg,center,nitk
data/processed/nitk/center_55a (2).jpg,center,nitk
data/processed/nitk/center_95_1_ (2).jpg,center,nitk
data/processed/nitk/center_33__ (2).jpg,center,nitk
data/processed/nitk/center_44_.jpg,center,nitk
data/processed/nitk/center_972_2_.jpg,center,nitk
data/processed/nitk/center_77_2_.jpg,center,nitk
data/processed/nitk/center_40a.jpg,center,nitk
data/processed/nitk/center_370_.jpg,center,nitk
data/processed/nitk/center_7_1_ (2).jpg,center,nitk
data/processed/nitk/center_720_.jpg,center,nitk
data/processed/nitk/center_1003_2_.jpg,center,nitk
data/processed/nitk/center_image_28.jpg,center,nitk
data/processed/nitk/center_142_1_.jpg,center,nitk
data/processed/nitk/center_51_3_.jpg,center,nitk
data/processed/nitk/center_image_14.jpg,center,nitk
data/processed/nitk/center_1195a.jpg,center,nitk
data/processed/nitk/center_69_2_.jpg,center,nitk
data/processed/nitk/center_61p.jpg,center,nitk
data/processed/nitk/center_121_1_.jpg,center,nitk
data/processed/nitk/center_139p.jpg,center,nitk
data/processed/nitk/center_image_151.jpg,center,nitk
data/processed/nitk/center_435o (2).jpg,center,nitk
data/processed/nitk/center_434o (2).jpg,center,nitk
data/processed/nitk/center_266a.jpg,center,nitk
data/processed/nitk/center_874__.jpg,center,nitk
data/processed/nitk/center_707o.jpg,center,nitk
data/processed/nitk/center_472__ (2).jpg,center,nitk
data/processed/nitk/center_1014_1_.jpg,center,nitk
data/processed/nitk/center_29a (2).jpg,center,nitk
data/processed/nitk/center_182_2_.jpg,center,nitk
data/processed/nitk/center_98_3_.jpg,center,nitk
data/processed/nitk/center_215_.jpg,center,nitk
data/processed/nitk/center_211a.jpg,center,nitk
data/processed/nitk/center_138a.jpg,center,nitk
data/processed/nitk/center_1241_4_.jpg,center,nitk
data/processed/nitk/center_542a (3).jpg,center,nitk
data/processed/nitk/center_543a (3).jpg,center,nitk
data/processed/nitk/center_510_1_.jpg,center,nitk
data/processed/nitk/center_image_147.jpg,center,nitk
data/processed/nitk/center_image_153.jpg,center,nitk
data/processed/nitk/center_612_.jpg,center,nitk
data/processed/nitk/center_8_1_.jpg,center,nitk
data/processed/nitk/center_image_16.jpg,center,nitk
data/processed/nitk/center_195_1_.jpg,center,nitk
data/processed/nitk/center_246a.jpg,center,nitk
data/processed/nitk/center_86_3_.jpg,center,nitk
data/processed/nitk/center_727o.jpg,center,nitk
data/processed/nitk/center_2326a.jpg,center,nitk
data/processed/nitk/center_491_.jpg,center,nitk
data/processed/nitk/center_119p.jpg,center,nitk
data/processed/nitk/center_674o.jpg,center,nitk
data/processed/nitk/center_199_1_.jpg,center,nitk
data/processed/nitk/center_604_.jpg,center,nitk
data/processed/nitk/center_731o.jpg,center,nitk
data/processed/nitk/center_4_1_.jpg,center,nitk
data/processed/nitk/center_502_1_.jpg,center,nitk
data/processed/nitk/center_559.jpg,center,nitk
data/processed/nitk/center_21a.jpg,center,nitk
data/processed/nitk/center_2625a.jpg,center,nitk
data/processed/nitk/center_449o (2).jpg,center,nitk
data/processed/nitk/center_57p.jpg,center,nitk
data/processed/nitk/center_798.jpg,center,nitk
data/processed/nitk/center_203_.jpg,center,nitk
data/processed/nitk/center_561a (2).jpg,center,nitk
data/processed/nitk/center_560a (2).jpg,center,nitk
data/processed/nitk/center_94_3_.jpg,center,nitk
data/processed/nitk/center_956__.jpg,center,nitk
data/processed/nitk/center_913__.jpg,center,nitk
data/processed/nitk/center_187_1_.jpg,center,nitk
data/processed/nitk/center_1662a.jpg,center,nitk
data/processed/nitk/center_123p.jpg,center,nitk
data/processed/nitk/center_1926a.jpg,center,nitk
data/processed/nitk/center_917_.jpg,center,nitk
data/processed/nitk/center_6 (2).jpg,center,nitk
data/processed/nitk/center_94p.jpg,center,nitk
data/processed/nitk/center_180_3_.jpg,center,nitk
data/processed/nitk/center_16a (2).jpg,center,nitk
data/processed/nitk/center_570.jpg,center,nitk
data/processed/nitk/center_202.jpg,center,nitk
data/processed/nitk/center_85a (2).jpg,center,nitk
data/processed/nitk/center_558.jpg,center,nitk
data/processed/nitk/center_229_3_.jpg,center,nitk
data/processed/nitk/center_944a.jpg,center,nitk
data/processed/nitk/center_937__.jpg,center,nitk
data/processed/nitk/center_1084_1_.jpg,center,nitk
data/processed/nitk/center_1137a.jpg,center,nitk
data/processed/nitk/center_801a.jpg,center,nitk
data/processed/nitk/center_940_.jpg,center,nitk
data/processed/nitk/center_2561a.jpg,center,nitk
data/processed/nitk/center_535a (3).jpg,center,nitk
data/processed/nitk/center_534a (3).jpg,center,nitk
data/processed/nitk/center_952a.jpg,center,nitk
data/processed/nitk/center_48_.jpg,center,nitk
data/processed/nitk/center_image_17.jpg,center,nitk
data/processed/nitk/center_192_3_.jpg,center,nitk
data/processed/nitk/center_526_1_.jpg,center,nitk
data/processed/nitk/center_225_3_.jpg,center,nitk
data/processed/nitk/center_340 (2).jpg,center,nitk
data/processed/nitk/center_image_152.jpg,center,nitk
data/processed/nitk/center_15 (2).jpg,center,nitk
data/processed/nitk/center_image_146.jpg,center,nitk
data/processed/nitk/center_2536a.jpg,center,nitk
data/processed/nitk/center_285a.jpg,center,nitk
data/processed/nitk/center_1930a.jpg,center,nitk
data/processed/nitk/center_32_1_ (2).jpg,center,nitk
data/processed/nitk/center_135p.jpg,center,nitk
data/processed/nitk/center_1033a.jpg,center,nitk
data/processed/nitk/center_1199a.jpg,center,nitk
data/processed/nitk/center_143a.jpg,center,nitk
data/processed/nitk/center_82p.jpg,center,nitk
data/processed/nitk/center_901_.jpg,center,nitk
data/processed/nitk/center_96_3_.jpg,center,nitk
data/processed/nitk/center_1931a.jpg,center,nitk
data/processed/nitk/center_59 (2).jpg,center,nitk
data/processed/nitk/center_134p.jpg,center,nitk
data/processed/nitk/center_933__.jpg,center,nitk
